index,unique_id,ds,Chronos
52,hotel_105,2023-07-25 00:00:00,0.993949830532074
53,hotel_105,2023-07-26 00:00:00,1.0070710182189941
54,hotel_105,2023-07-27 00:00:00,1.0034586191177368
55,hotel_105,2023-07-28 00:00:00,0.996337354183197
56,hotel_112,2023-07-01 00:00:00,0.9258689880371094
57,hotel_112,2023-07-02 00:00:00,0.9237339496612549
58,hotel_112,2023-07-03 00:00:00,0.9241811633110046
59,hotel_112,2023-07-04 00:00:00,0.927899956703186
60,hotel_112,2023-07-05 00:00:00,0.9297117590904236
61,hotel_112,2023-07-06 00:00:00,0.930290699005127
62,hotel_112,2023-07-07 00:00:00,0.9217621684074402
63,hotel_112,2023-07-08 00:00:00,0.9165155291557312
64,hotel_112,2023-07-09 00:00:00,0.9180117845535278
65,hotel_112,2023-07-10 00:00:00,0.9270660281181335
66,hotel_112,2023-07-11 00:00:00,0.9310225248336792
67,hotel_112,2023-07-12 00:00:00,0.9289564490318298
68,hotel_112,2023-07-13 00:00:00,0.9186208248138428
69,hotel_112,2023-07-14 00:00:00,0.9056501388549805
70,hotel_112,2023-07-15 00:00:00,0.8914690017700195
71,hotel_112,2023-07-16 00:00:00,0.8846181631088257
72,hotel_112,2023-07-17 00:00:00,0.8884050846099854
73,hotel_112,2023-07-18 00:00:00,0.8978817462921143
74,hotel_112,2023-07-19 00:00:00,0.896915078163147
75,hotel_112,2023-07-20 00:00:00,0.8976974487304688
76,hotel_112,2023-07-21 00:00:00,0.8978210091590881
77,hotel_112,2023-07-22 00:00:00,0.8990627527236938
78,hotel_112,2023-07-23 00:00:00,0.8976534605026245
79,hotel_112,2023-07-24 00:00:00,0.901779294013977
80,hotel_112,2023-07-25 00:00:00,0.905670166015625
81,hotel_112,2023-07-26 00:00:00,0.911020815372467
82,hotel_112,2023-07-27 00:00:00,0.9117937684059143
83,hotel_112,2023-07-28 00:00:00,0.9087275266647339
84,hotel_126,2023-07-01 00:00:00,1.0024445056915283
85,hotel_126,2023-07-02 00:00:00,1.0039184093475342
86,hotel_126,2023-07-03 00:00:00,1.0032258033752441
87,hotel_126,2023-07-04 00:00:00,1.0022581815719604
88,hotel_126,2023-07-05 00:00:00,1.004530429840088
89,hotel_126,2023-07-06 00:00:00,1.0074191093444824
90,hotel_126,2023-07-07 00:00:00,1.0078661441802979
91,hotel_126,2023-07-08 00:00:00,1.0069961547851562
92,hotel_126,2023-07-09 00:00:00,1.005576252937317
93,hotel_126,2023-07-10 00:00:00,1.004942536354065
94,hotel_126,2023-07-11 00:00:00,1.004831075668335
95,hotel_126,2023-07-12 00:00:00,1.0050015449523926
96,hotel_126,2023-07-13 00:00:00,1.005096197128296
97,hotel_126,2023-07-14 00:00:00,1.0039016008377075
98,hotel_126,2023-07-15 00:00:00,1.002171277999878
99,hotel_126,2023-07-16 00:00:00,1.0018911361694336
100,hotel_126,2023-07-17 00:00:00,1.001261591911316
101,hotel_126,2023-07-18 00:00:00,0.999920666217804
102,hotel_126,2023-07-19 00:00:00,1.0000413656234741
103,hotel_126,2023-07-20 00:00:00,1.0013065338134766
104,hotel_126,2023-07-21 00:00:00,0.9994350075721741
105,hotel_126,2023-07-22 00:00:00,0.9988882541656494
106,hotel_126,2023-07-23 00:00:00,1.0001121759414673
107,hotel_126,2023-07-24 00:00:00,0.9996359944343567
108,hotel_126,2023-07-25 00:00:00,0.9999151229858398
109,hotel_126,2023-07-26 00:00:00,1.001086711883545
110,hotel_126,2023-07-27 00:00:00,1.001134991645813
111,hotel_126,2023-07-28 00:00:00,0.9999944567680359
112,hotel_133,2023-07-01 00:00:00,0.9800897836685181
113,hotel_133,2023-07-02 00:00:00,0.9112685322761536
114,hotel_133,2023-07-03 00:00:00,0.9050771594047546
115,hotel_133,2023-07-04 00:00:00,0.9222449064254761
116,hotel_133,2023-07-05 00:00:00,0.9379197359085083
117,hotel_133,2023-07-06 00:00:00,0.9735965728759766
118,hotel_133,2023-07-07 00:00:00,1.0202240943908691
119,hotel_133,2023-07-08 00:00:00,1.0261845588684082
120,hotel_133,2023-07-09 00:00:00,0.9603598713874817
121,hotel_133,2023-07-10 00:00:00,0.9499284625053406
122,hotel_133,2023-07-11 00:00:00,0.960403323173523
123,hotel_133,2023-07-12 00:00:00,0.9652901887893677
124,hotel_133,2023-07-13 00:00:00,0.9723183512687683
125,hotel_133,2023-07-14 00:00:00,0.9940983653068542
126,hotel_133,2023-07-15 00:00:00,0.9854589104652405
127,hotel_133,2023-07-16 00:00:00,0.9083489775657654
128,hotel_133,2023-07-17 00:00:00,0.8994759321212769
129,hotel_133,2023-07-18 00:00:00,0.9270732402801514
130,hotel_133,2023-07-19 00:00:00,0.9428985118865967
131,hotel_133,2023-07-20 00:00:00,0.9598544239997864
132,hotel_133,2023-07-21 00:00:00,0.9928823113441467
133,hotel_133,2023-07-22 00:00:00,0.995008647441864
134,hotel_133,2023-07-23 00:00:00,0.9232304096221924
135,hotel_133,2023-07-24 00:00:00,0.910114586353302
136,hotel_133,2023-07-25 00:00:00,0.9236778020858765
137,hotel_133,2023-07-26 00:00:00,0.9386947751045227
138,hotel_133,2023-07-27 00:00:00,0.9581679105758667
139,hotel_133,2023-07-28 00:00:00,0.9867348074913025
140,hotel_14,2023-07-01 00:00:00,0.6086642742156982
141,hotel_14,2023-07-02 00:00:00,0.4877103567123413
142,hotel_14,2023-07-03 00:00:00,0.5489164590835571
143,hotel_14,2023-07-04 00:00:00,0.6398873329162598
144,hotel_14,2023-07-05 00:00:00,0.6803630590438843
145,hotel_14,2023-07-06 00:00:00,0.6706334352493286
146,hotel_14,2023-07-07 00:00:00,0.6946285963058472
147,hotel_14,2023-07-08 00:00:00,0.705694317817688
148,hotel_14,2023-07-09 00:00:00,0.5694447159767151
149,hotel_14,2023-07-10 00:00:00,0.6188181638717651
150,hotel_14,2023-07-11 00:00:00,0.7025722861289978
151,hotel_14,2023-07-12 00:00:00,0.7268290519714355
152,hotel_14,2023-07-13 00:00:00,0.6981152296066284
153,hotel_14,2023-07-14 00:00:00,0.708768904209137
154,hotel_14,2023-07-15 00:00:00,0.7171185612678528
155,hotel_14,2023-07-16 00:00:00,0.5697805881500244
156,hotel_14,2023-07-17 00:00:00,0.6132202744483948
157,hotel_14,2023-07-18 00:00:00,0.6991526484489441
158,hotel_14,2023-07-19 00:00:00,0.7307038903236389
159,hotel_14,2023-07-20 00:00:00,0.6963392496109009
160,hotel_14,2023-07-21 00:00:00,0.699701189994812
161,hotel_14,2023-07-22 00:00:00,0.7050248384475708
162,hotel_14,2023-07-23 00:00:00,0.5620824098587036
163,hotel_14,2023-07-24 00:00:00,0.6035822629928589
164,hotel_14,2023-07-25 00:00:00,0.687820315361023
165,hotel_14,2023-07-26 00:00:00,0.7209987044334412
166,hotel_14,2023-07-27 00:00:00,0.6985034942626953
167,hotel_14,2023-07-28 00:00:00,0.7111570835113525
168,hotel_21,2023-07-01 00:00:00,0.9506306052207947
169,hotel_21,2023-07-02 00:00:00,0.958558976650238
170,hotel_21,2023-07-03 00:00:00,0.965828001499176
171,hotel_21,2023-07-04 00:00:00,0.972096860408783
172,hotel_21,2023-07-05 00:00:00,0.9747735261917114
173,hotel_21,2023-07-06 00:00:00,0.979185163974762
174,hotel_21,2023-07-07 00:00:00,0.9792587161064148
175,hotel_21,2023-07-08 00:00:00,0.9794053435325623
176,hotel_21,2023-07-09 00:00:00,0.9789900779724121
177,hotel_21,2023-07-10 00:00:00,0.980173647403717
178,hotel_21,2023-07-11 00:00:00,0.9784179329872131
179,hotel_21,2023-07-12 00:00:00,0.9771321415901184
180,hotel_21,2023-07-13 00:00:00,0.9765257239341736
181,hotel_21,2023-07-14 00:00:00,0.9765152931213379
182,hotel_21,2023-07-15 00:00:00,0.9746938347816467
183,hotel_21,2023-07-16 00:00:00,0.9750456213951111
184,hotel_21,2023-07-17 00:00:00,0.9756873846054077
185,hotel_21,2023-07-18 00:00:00,0.9773373603820801
186,hotel_21,2023-07-19 00:00:00,0.9753533601760864
187,hotel_21,2023-07-20 00:00:00,0.9769251346588135
188,hotel_21,2023-07-21 00:00:00,0.9761672616004944
189,hotel_21,2023-07-22 00:00:00,0.9757924675941467
190,hotel_21,2023-07-23 00:00:00,0.9735034704208374
191,hotel_21,2023-07-24 00:00:00,0.9714767932891846
192,hotel_21,2023-07-25 00:00:00,0.9709178805351257
193,hotel_21,2023-07-26 00:00:00,0.9713627099990845
194,hotel_21,2023-07-27 00:00:00,0.9733098149299622
195,hotel_21,2023-07-28 00:00:00,0.9744678735733032
196,hotel_28,2023-07-01 00:00:00,0.5791741609573364
197,hotel_28,2023-07-02 00:00:00,0.5842959880828857
198,hotel_28,2023-07-03 00:00:00,0.6040164232254028
199,hotel_28,2023-07-04 00:00:00,0.6261762380599976
200,hotel_28,2023-07-05 00:00:00,0.6352138519287109
201,hotel_28,2023-07-06 00:00:00,0.6539580821990967
202,hotel_28,2023-07-07 00:00:00,0.6651485562324524
203,hotel_28,2023-07-08 00:00:00,0.6658633947372437
204,hotel_28,2023-07-09 00:00:00,0.6584367156028748
205,hotel_28,2023-07-10 00:00:00,0.6581808924674988
206,hotel_28,2023-07-11 00:00:00,0.6625299453735352
207,hotel_28,2023-07-12 00:00:00,0.6756399273872375
208,hotel_28,2023-07-13 00:00:00,0.6867779493331909
209,hotel_28,2023-07-14 00:00:00,0.685921311378479
210,hotel_28,2023-07-15 00:00:00,0.6829606890678406
211,hotel_28,2023-07-16 00:00:00,0.6815072298049927
212,hotel_28,2023-07-17 00:00:00,0.6766545176506042
213,hotel_28,2023-07-18 00:00:00,0.6875214576721191
214,hotel_28,2023-07-19 00:00:00,0.6942120790481567
215,hotel_28,2023-07-20 00:00:00,0.6924039125442505
216,hotel_28,2023-07-21 00:00:00,0.6973496675491333
217,hotel_28,2023-07-22 00:00:00,0.7069950103759766
218,hotel_28,2023-07-23 00:00:00,0.7020402550697327
219,hotel_28,2023-07-24 00:00:00,0.693414568901062
220,hotel_28,2023-07-25 00:00:00,0.6955497860908508
221,hotel_28,2023-07-26 00:00:00,0.7053619623184204
222,hotel_28,2023-07-27 00:00:00,0.7154773473739624
223,hotel_28,2023-07-28 00:00:00,0.7168607711791992
224,hotel_35,2023-07-01 00:00:00,0.7211562991142273
225,hotel_35,2023-07-02 00:00:00,0.7363576889038086
226,hotel_35,2023-07-03 00:00:00,0.7606375813484192
227,hotel_35,2023-07-04 00:00:00,0.7734513282775879
228,hotel_35,2023-07-05 00:00:00,0.7727198004722595
229,hotel_35,2023-07-06 00:00:00,0.7576901912689209
230,hotel_35,2023-07-07 00:00:00,0.732292890548706
231,hotel_35,2023-07-08 00:00:00,0.7154819369316101
232,hotel_35,2023-07-09 00:00:00,0.7205359935760498
233,hotel_35,2023-07-10 00:00:00,0.7363511323928833
234,hotel_35,2023-07-11 00:00:00,0.7438709735870361
235,hotel_35,2023-07-12 00:00:00,0.7339563965797424
236,hotel_35,2023-07-13 00:00:00,0.7161350846290588
237,hotel_35,2023-07-14 00:00:00,0.6898443698883057
238,hotel_35,2023-07-15 00:00:00,0.6781318783760071
239,hotel_35,2023-07-16 00:00:00,0.6906682252883911
240,hotel_35,2023-07-17 00:00:00,0.7152360081672668
241,hotel_35,2023-07-18 00:00:00,0.7284669876098633
242,hotel_35,2023-07-19 00:00:00,0.7286410331726074
243,hotel_35,2023-07-20 00:00:00,0.7189971208572388
244,hotel_35,2023-07-21 00:00:00,0.7041705846786499
245,hotel_35,2023-07-22 00:00:00,0.6992255449295044
246,hotel_35,2023-07-23 00:00:00,0.7140575647354126
247,hotel_35,2023-07-24 00:00:00,0.7309571504592896
248,hotel_35,2023-07-25 00:00:00,0.748972475528717
249,hotel_35,2023-07-26 00:00:00,0.7508914470672607
250,hotel_35,2023-07-27 00:00:00,0.7386982440948486
251,hotel_35,2023-07-28 00:00:00,0.716149628162384
252,hotel_42,2023-07-01 00:00:00,0.7001542448997498
253,hotel_42,2023-07-02 00:00:00,0.6514025926589966
254,hotel_42,2023-07-03 00:00:00,0.6249562501907349
255,hotel_42,2023-07-04 00:00:00,0.6349937915802002
256,hotel_42,2023-07-05 00:00:00,0.6343879699707031
257,hotel_42,2023-07-06 00:00:00,0.6363483667373657
258,hotel_42,2023-07-07 00:00:00,0.6302271485328674
259,hotel_42,2023-07-08 00:00:00,0.6309316754341125
260,hotel_42,2023-07-09 00:00:00,0.5977519154548645
261,hotel_42,2023-07-10 00:00:00,0.5885164737701416
262,hotel_42,2023-07-11 00:00:00,0.6054804921150208
263,hotel_42,2023-07-12 00:00:00,0.6203593015670776
264,hotel_42,2023-07-13 00:00:00,0.6261641383171082
265,hotel_42,2023-07-14 00:00:00,0.6246077418327332
266,hotel_42,2023-07-15 00:00:00,0.6040593981742859
267,hotel_42,2023-07-16 00:00:00,0.5767889618873596
268,hotel_42,2023-07-17 00:00:00,0.5704425573348999
269,hotel_42,2023-07-18 00:00:00,0.5883367657661438
270,hotel_42,2023-07-19 00:00:00,0.5829436779022217
271,hotel_42,2023-07-20 00:00:00,0.5782517194747925
272,hotel_42,2023-07-21 00:00:00,0.5721810460090637
273,hotel_42,2023-07-22 00:00:00,0.5742078423500061
274,hotel_42,2023-07-23 00:00:00,0.5569328665733337
275,hotel_42,2023-07-24 00:00:00,0.5450718402862549
276,hotel_42,2023-07-25 00:00:00,0.5617393255233765
277,hotel_42,2023-07-26 00:00:00,0.5860363245010376
278,hotel_42,2023-07-27 00:00:00,0.6103559732437134
279,hotel_42,2023-07-28 00:00:00,0.6369190216064453
280,hotel_49,2023-07-01 00:00:00,0.6540835499763489
281,hotel_49,2023-07-02 00:00:00,0.6490504741668701
282,hotel_49,2023-07-03 00:00:00,0.6479966640472412
283,hotel_49,2023-07-04 00:00:00,0.6495012044906616
284,hotel_49,2023-07-05 00:00:00,0.6553902626037598
285,hotel_49,2023-07-06 00:00:00,0.6588536500930786
286,hotel_49,2023-07-07 00:00:00,0.6588292717933655
287,hotel_49,2023-07-08 00:00:00,0.659334659576416
288,hotel_49,2023-07-09 00:00:00,0.6570917367935181
289,hotel_49,2023-07-10 00:00:00,0.6572194695472717
290,hotel_49,2023-07-11 00:00:00,0.6556833386421204
291,hotel_49,2023-07-12 00:00:00,0.6498565077781677
292,hotel_49,2023-07-13 00:00:00,0.6455591320991516
293,hotel_49,2023-07-14 00:00:00,0.6473291516304016
294,hotel_49,2023-07-15 00:00:00,0.6493622660636902
295,hotel_49,2023-07-16 00:00:00,0.6453372240066528
296,hotel_49,2023-07-17 00:00:00,0.6476050615310669
297,hotel_49,2023-07-18 00:00:00,0.654974102973938
298,hotel_49,2023-07-19 00:00:00,0.6579808592796326
299,hotel_49,2023-07-20 00:00:00,0.6555835008621216
300,hotel_49,2023-07-21 00:00:00,0.6517689228057861
301,hotel_49,2023-07-22 00:00:00,0.6528112888336182
302,hotel_49,2023-07-23 00:00:00,0.657833456993103
303,hotel_49,2023-07-24 00:00:00,0.6579327583312988
304,hotel_49,2023-07-25 00:00:00,0.6565386652946472
305,hotel_49,2023-07-26 00:00:00,0.6553367376327515
306,hotel_49,2023-07-27 00:00:00,0.6567472219467163
307,hotel_49,2023-07-28 00:00:00,0.655032753944397
308,hotel_56,2023-07-01 00:00:00,0.975416898727417
309,hotel_56,2023-07-02 00:00:00,0.9647424221038818
310,hotel_56,2023-07-03 00:00:00,0.9696868658065796
311,hotel_56,2023-07-04 00:00:00,0.9805138111114502
312,hotel_56,2023-07-05 00:00:00,0.9863200783729553
313,hotel_56,2023-07-06 00:00:00,0.9854482412338257
314,hotel_56,2023-07-07 00:00:00,0.991158127784729
315,hotel_56,2023-07-08 00:00:00,0.9859814643859863
316,hotel_56,2023-07-09 00:00:00,0.9680669903755188
317,hotel_56,2023-07-10 00:00:00,0.9698749780654907
318,hotel_56,2023-07-11 00:00:00,0.9799294471740723
319,hotel_56,2023-07-12 00:00:00,0.9776175022125244
320,hotel_56,2023-07-13 00:00:00,0.9744744896888733
321,hotel_56,2023-07-14 00:00:00,0.9799239635467529
322,hotel_56,2023-07-15 00:00:00,0.9765297174453735
323,hotel_56,2023-07-16 00:00:00,0.9583145976066589
324,hotel_56,2023-07-17 00:00:00,0.9628546833992004
325,hotel_56,2023-07-18 00:00:00,0.9746922850608826
326,hotel_56,2023-07-19 00:00:00,0.9790062308311462
327,hotel_56,2023-07-20 00:00:00,0.9781384468078613
328,hotel_56,2023-07-21 00:00:00,0.9823221564292908
329,hotel_56,2023-07-22 00:00:00,0.9752441644668579
330,hotel_56,2023-07-23 00:00:00,0.9576770067214966
331,hotel_56,2023-07-24 00:00:00,0.9605831503868103
332,hotel_56,2023-07-25 00:00:00,0.9771667122840881
333,hotel_56,2023-07-26 00:00:00,0.9845943450927734
334,hotel_56,2023-07-27 00:00:00,0.9822797179222107
335,hotel_56,2023-07-28 00:00:00,0.9831430912017822
336,hotel_63,2023-07-01 00:00:00,0.9356998801231384
337,hotel_63,2023-07-02 00:00:00,0.7563919425010681
338,hotel_63,2023-07-03 00:00:00,0.7436226606369019
339,hotel_63,2023-07-04 00:00:00,0.7960669994354248
340,hotel_63,2023-07-05 00:00:00,0.8428100347518921
341,hotel_63,2023-07-06 00:00:00,0.8742520213127136
342,hotel_63,2023-07-07 00:00:00,0.9453182816505432
343,hotel_63,2023-07-08 00:00:00,0.9768978953361511
344,hotel_63,2023-07-09 00:00:00,0.7987713813781738
345,hotel_63,2023-07-10 00:00:00,0.7795442938804626
346,hotel_63,2023-07-11 00:00:00,0.8369218111038208
347,hotel_63,2023-07-12 00:00:00,0.879772424697876
348,hotel_63,2023-07-13 00:00:00,0.9052622318267822
349,hotel_63,2023-07-14 00:00:00,0.966833233833313
350,hotel_63,2023-07-15 00:00:00,0.9947026968002319
351,hotel_63,2023-07-16 00:00:00,0.8014516830444336
352,hotel_63,2023-07-17 00:00:00,0.7786940336227417
353,hotel_63,2023-07-18 00:00:00,0.8234893083572388
354,hotel_63,2023-07-19 00:00:00,0.8641847372055054
355,hotel_63,2023-07-20 00:00:00,0.8944632411003113
356,hotel_63,2023-07-21 00:00:00,0.966058611869812
357,hotel_63,2023-07-22 00:00:00,0.9903804063796997
358,hotel_63,2023-07-23 00:00:00,0.799258828163147
359,hotel_63,2023-07-24 00:00:00,0.7686337232589722
360,hotel_63,2023-07-25 00:00:00,0.8131248950958252
361,hotel_63,2023-07-26 00:00:00,0.8554954528808594
362,hotel_63,2023-07-27 00:00:00,0.8855851888656616
363,hotel_63,2023-07-28 00:00:00,0.9494850635528564
364,hotel_7,2023-07-01 00:00:00,0.567295491695404
365,hotel_7,2023-07-02 00:00:00,0.5156556367874146
366,hotel_7,2023-07-03 00:00:00,0.42956414818763733
367,hotel_7,2023-07-04 00:00:00,0.46535369753837585
368,hotel_7,2023-07-05 00:00:00,0.5576203465461731
369,hotel_7,2023-07-06 00:00:00,0.591241180896759
370,hotel_7,2023-07-07 00:00:00,0.6076168417930603
371,hotel_7,2023-07-08 00:00:00,0.5541877746582031
372,hotel_7,2023-07-09 00:00:00,0.5021070837974548
373,hotel_7,2023-07-10 00:00:00,0.4169965982437134
374,hotel_7,2023-07-11 00:00:00,0.4535168409347534
375,hotel_7,2023-07-12 00:00:00,0.5465725660324097
376,hotel_7,2023-07-13 00:00:00,0.5804235339164734
377,hotel_7,2023-07-14 00:00:00,0.6030644178390503
378,hotel_7,2023-07-15 00:00:00,0.5490471720695496
379,hotel_7,2023-07-16 00:00:00,0.4959793984889984
380,hotel_7,2023-07-17 00:00:00,0.4091086983680725
381,hotel_7,2023-07-18 00:00:00,0.4378634989261627
382,hotel_7,2023-07-19 00:00:00,0.5210727453231812
383,hotel_7,2023-07-20 00:00:00,0.549071192741394
384,hotel_7,2023-07-21 00:00:00,0.5635695457458496
385,hotel_7,2023-07-22 00:00:00,0.5081199407577515
386,hotel_7,2023-07-23 00:00:00,0.4600098133087158
387,hotel_7,2023-07-24 00:00:00,0.3777672052383423
388,hotel_7,2023-07-25 00:00:00,0.416110098361969
389,hotel_7,2023-07-26 00:00:00,0.5157390832901001
390,hotel_7,2023-07-27 00:00:00,0.5566706657409668
391,hotel_7,2023-07-28 00:00:00,0.5850040912628174
392,hotel_70,2023-07-01 00:00:00,0.8082181215286255
393,hotel_70,2023-07-02 00:00:00,0.7451595067977905
394,hotel_70,2023-07-03 00:00:00,0.7103937864303589
395,hotel_70,2023-07-04 00:00:00,0.7127445340156555
396,hotel_70,2023-07-05 00:00:00,0.7448060512542725
397,hotel_70,2023-07-06 00:00:00,0.7714394927024841
398,hotel_70,2023-07-07 00:00:00,0.7999008297920227
399,hotel_70,2023-07-08 00:00:00,0.7922471761703491
400,hotel_70,2023-07-09 00:00:00,0.7349911332130432
401,hotel_70,2023-07-10 00:00:00,0.7122853398323059
402,hotel_70,2023-07-11 00:00:00,0.7165711522102356
403,hotel_70,2023-07-12 00:00:00,0.7326130270957947
404,hotel_70,2023-07-13 00:00:00,0.7495015263557434
405,hotel_70,2023-07-14 00:00:00,0.7780118584632874
406,hotel_70,2023-07-15 00:00:00,0.7706092596054077
407,hotel_70,2023-07-16 00:00:00,0.7069641947746277
408,hotel_70,2023-07-17 00:00:00,0.6870919466018677
409,hotel_70,2023-07-18 00:00:00,0.7004101276397705
410,hotel_70,2023-07-19 00:00:00,0.7232382893562317
411,hotel_70,2023-07-20 00:00:00,0.7424431443214417
412,hotel_70,2023-07-21 00:00:00,0.7810918092727661
413,hotel_70,2023-07-22 00:00:00,0.7853654623031616
414,hotel_70,2023-07-23 00:00:00,0.7258412837982178
415,hotel_70,2023-07-24 00:00:00,0.6945822834968567
416,hotel_70,2023-07-25 00:00:00,0.6976232528686523
417,hotel_70,2023-07-26 00:00:00,0.7213171720504761
418,hotel_70,2023-07-27 00:00:00,0.7384194731712341
419,hotel_70,2023-07-28 00:00:00,0.7678054571151733
420,hotel_77,2022-12-27 00:00:00,-0.0017648972570896149
421,hotel_77,2022-12-28 00:00:00,-0.0020324289798736572
422,hotel_77,2022-12-29 00:00:00,-0.0018854811787605286
423,hotel_77,2022-12-30 00:00:00,-0.0014702342450618744
424,hotel_77,2022-12-31 00:00:00,-0.001295763999223709
425,hotel_77,2023-01-01 00:00:00,-0.0009398423135280609
426,hotel_77,2023-01-02 00:00:00,-0.000843491405248642
427,hotel_77,2023-01-03 00:00:00,-0.0012389197945594788
428,hotel_77,2023-01-04 00:00:00,-0.0017873644828796387
429,hotel_77,2023-01-05 00:00:00,-0.0019223280251026154
430,hotel_77,2023-01-06 00:00:00,-0.001408655196428299
431,hotel_77,2023-01-07 00:00:00,-0.0010291635990142822
432,hotel_77,2023-01-08 00:00:00,-0.0009546764194965363
433,hotel_77,2023-01-09 00:00:00,-0.0009705126285552979
434,hotel_77,2023-01-10 00:00:00,-0.0015381798148155212
435,hotel_77,2023-01-11 00:00:00,-0.0009287446737289429
436,hotel_77,2023-01-12 00:00:00,-0.0006864853203296661
437,hotel_77,2023-01-13 00:00:00,-0.000557776540517807
438,hotel_77,2023-01-14 00:00:00,-0.0006663091480731964
439,hotel_77,2023-01-15 00:00:00,-0.000295296311378479
440,hotel_77,2023-01-16 00:00:00,-0.0005610771477222443
441,hotel_77,2023-01-17 00:00:00,-0.0007353946566581726
442,hotel_77,2023-01-18 00:00:00,-0.0012258775532245636
443,hotel_77,2023-01-19 00:00:00,-0.001209847629070282
444,hotel_77,2023-01-20 00:00:00,-0.0012134574353694916
445,hotel_77,2023-01-21 00:00:00,-0.0003544352948665619
446,hotel_77,2023-01-22 00:00:00,-0.00032515451312065125
447,hotel_77,2023-01-23 00:00:00,-0.000589318573474884
448,hotel_84,2023-07-01 00:00:00,0.9393595457077026
449,hotel_84,2023-07-02 00:00:00,0.9282008409500122
450,hotel_84,2023-07-03 00:00:00,0.925204336643219
451,hotel_84,2023-07-04 00:00:00,0.9329866170883179
452,hotel_84,2023-07-05 00:00:00,0.9428824782371521
453,hotel_84,2023-07-06 00:00:00,0.9591324925422668
454,hotel_84,2023-07-07 00:00:00,0.9728100895881653
455,hotel_84,2023-07-08 00:00:00,0.9803541898727417
456,hotel_84,2023-07-09 00:00:00,0.9620475769042969
457,hotel_84,2023-07-10 00:00:00,0.9436904788017273
458,hotel_84,2023-07-11 00:00:00,0.942654013633728
459,hotel_84,2023-07-12 00:00:00,0.9461276531219482
460,hotel_84,2023-07-13 00:00:00,0.9601242542266846
461,hotel_84,2023-07-14 00:00:00,0.9687148332595825
462,hotel_84,2023-07-15 00:00:00,0.9809567332267761
463,hotel_84,2023-07-16 00:00:00,0.9584904909133911
464,hotel_84,2023-07-17 00:00:00,0.9365317821502686
465,hotel_84,2023-07-18 00:00:00,0.9367026090621948
