index,unique_id,ds,NBEATS,NHITS
135,hotel_133,2023-07-24 00:00:00,0.9078503847122192,0.9150526523590088
136,hotel_133,2023-07-25 00:00:00,0.941532552242279,0.9430946707725525
137,hotel_133,2023-07-26 00:00:00,0.9468332529067993,0.9498064517974854
138,hotel_133,2023-07-27 00:00:00,0.9470618963241577,0.9444885849952698
139,hotel_133,2023-07-28 00:00:00,0.9608650207519531,0.9671991467475891
140,hotel_14,2023-07-01 00:00:00,0.5639199018478394,0.5394839644432068
141,hotel_14,2023-07-02 00:00:00,0.43735238909721375,0.4833579659461975
142,hotel_14,2023-07-03 00:00:00,0.5640414953231812,0.5155845284461975
143,hotel_14,2023-07-04 00:00:00,0.6580550074577332,0.6272144913673401
144,hotel_14,2023-07-05 00:00:00,0.6607192754745483,0.6754350066184998
145,hotel_14,2023-07-06 00:00:00,0.6187103986740112,0.6537389755249023
146,hotel_14,2023-07-07 00:00:00,0.6400697231292725,0.604952871799469
147,hotel_14,2023-07-08 00:00:00,0.6256523132324219,0.6171470880508423
148,hotel_14,2023-07-09 00:00:00,0.4830874800682068,0.5244584679603577
149,hotel_14,2023-07-10 00:00:00,0.5946784615516663,0.5631721019744873
150,hotel_14,2023-07-11 00:00:00,0.6604782342910767,0.6436835527420044
151,hotel_14,2023-07-12 00:00:00,0.6881287097930908,0.6928055286407471
152,hotel_14,2023-07-13 00:00:00,0.6425084471702576,0.6375221014022827
153,hotel_14,2023-07-14 00:00:00,0.6427450180053711,0.6051622629165649
154,hotel_14,2023-07-15 00:00:00,0.6188368797302246,0.608810305595398
155,hotel_14,2023-07-16 00:00:00,0.48617130517959595,0.5258862376213074
156,hotel_14,2023-07-17 00:00:00,0.5872359275817871,0.5577157139778137
157,hotel_14,2023-07-18 00:00:00,0.6407489776611328,0.6372583508491516
158,hotel_14,2023-07-19 00:00:00,0.6726496815681458,0.6793644428253174
159,hotel_14,2023-07-20 00:00:00,0.6489866375923157,0.6391751170158386
160,hotel_14,2023-07-21 00:00:00,0.6481183171272278,0.6058104038238525
161,hotel_14,2023-07-22 00:00:00,0.6501704454421997,0.6199166178703308
162,hotel_14,2023-07-23 00:00:00,0.49571025371551514,0.532626211643219
163,hotel_14,2023-07-24 00:00:00,0.5764394402503967,0.5643644332885742
164,hotel_14,2023-07-25 00:00:00,0.6619646549224854,0.6566982865333557
165,hotel_14,2023-07-26 00:00:00,0.6978492140769958,0.7020828723907471
166,hotel_14,2023-07-27 00:00:00,0.6652879118919373,0.6679949760437012
167,hotel_14,2023-07-28 00:00:00,0.6706017255783081,0.6267026662826538
168,hotel_21,2023-07-01 00:00:00,0.9438901543617249,0.9413663148880005
169,hotel_21,2023-07-02 00:00:00,0.9496549963951111,0.952217698097229
170,hotel_21,2023-07-03 00:00:00,0.9294670224189758,0.9332823157310486
171,hotel_21,2023-07-04 00:00:00,0.9554998278617859,0.9484726786613464
172,hotel_21,2023-07-05 00:00:00,0.9700340032577515,0.97662752866745
