index,unique_id,ds,LightGBM
60,hotel_112,2023-07-05 00:00:00,0.8387644666120851
61,hotel_112,2023-07-06 00:00:00,0.8584549092343997
62,hotel_112,2023-07-07 00:00:00,0.7895434163500975
63,hotel_112,2023-07-08 00:00:00,0.8887720112468797
64,hotel_112,2023-07-09 00:00:00,0.8685135175791363
65,hotel_112,2023-07-10 00:00:00,0.8819458473123967
66,hotel_112,2023-07-11 00:00:00,0.8794503152458272
67,hotel_112,2023-07-12 00:00:00,0.9190279455534912
68,hotel_112,2023-07-13 00:00:00,0.9542168555356237
69,hotel_112,2023-07-14 00:00:00,0.9879313368913673
70,hotel_112,2023-07-15 00:00:00,0.9767536800715768
71,hotel_112,2023-07-16 00:00:00,0.9226553686695018
72,hotel_112,2023-07-17 00:00:00,0.8840755496489169
73,hotel_112,2023-07-18 00:00:00,0.932744128280883
74,hotel_112,2023-07-19 00:00:00,0.9626619298474346
75,hotel_112,2023-07-20 00:00:00,0.9524860070740235
76,hotel_112,2023-07-21 00:00:00,0.938904682432076
77,hotel_112,2023-07-22 00:00:00,0.9134770173269399
78,hotel_112,2023-07-23 00:00:00,0.8753523637999011
79,hotel_112,2023-07-24 00:00:00,0.8730851484349655
80,hotel_112,2023-07-25 00:00:00,0.9358630577971687
81,hotel_112,2023-07-26 00:00:00,0.9155299846946483
82,hotel_112,2023-07-27 00:00:00,0.975099188011333
83,hotel_112,2023-07-28 00:00:00,0.9629622010267407
84,hotel_126,2023-07-01 00:00:00,0.9855257789965595
85,hotel_126,2023-07-02 00:00:00,0.9858536830431432
86,hotel_126,2023-07-03 00:00:00,0.9762025397391293
87,hotel_126,2023-07-04 00:00:00,0.9762432140309857
88,hotel_126,2023-07-05 00:00:00,1.0081372798444166
89,hotel_126,2023-07-06 00:00:00,0.9644858896437746
90,hotel_126,2023-07-07 00:00:00,1.0011581111812107
91,hotel_126,2023-07-08 00:00:00,0.980318088910535
92,hotel_126,2023-07-09 00:00:00,0.9766729296833218
93,hotel_126,2023-07-10 00:00:00,0.95544180429572
94,hotel_126,2023-07-11 00:00:00,0.9700892805315289
95,hotel_126,2023-07-12 00:00:00,0.9691343166466087
96,hotel_126,2023-07-13 00:00:00,0.9482418317166041
97,hotel_126,2023-07-14 00:00:00,0.9419086420849518
98,hotel_126,2023-07-15 00:00:00,0.8671716427215455
99,hotel_126,2023-07-16 00:00:00,0.9265698777404373
100,hotel_126,2023-07-17 00:00:00,0.9465744085719201
101,hotel_126,2023-07-18 00:00:00,0.9738674241896085
102,hotel_126,2023-07-19 00:00:00,0.9999253253641313
103,hotel_126,2023-07-20 00:00:00,0.9200906492604227
104,hotel_126,2023-07-21 00:00:00,1.0138119921732214
105,hotel_126,2023-07-22 00:00:00,0.9628251182782998
106,hotel_126,2023-07-23 00:00:00,0.9528017148416333
107,hotel_126,2023-07-24 00:00:00,0.926255226702759
108,hotel_126,2023-07-25 00:00:00,0.9324398998872346
109,hotel_126,2023-07-26 00:00:00,0.9546254886772025
110,hotel_126,2023-07-27 00:00:00,0.9412134135347491
111,hotel_126,2023-07-28 00:00:00,0.9528093959572672
112,hotel_133,2023-07-01 00:00:00,0.9845844911995559
113,hotel_133,2023-07-02 00:00:00,0.8660464211786434
114,hotel_133,2023-07-03 00:00:00,0.889309269957613
115,hotel_133,2023-07-04 00:00:00,0.8938615796899457
116,hotel_133,2023-07-05 00:00:00,0.9405698470752556
117,hotel_133,2023-07-06 00:00:00,0.9643863512848198
118,hotel_133,2023-07-07 00:00:00,0.9735846440559462
119,hotel_133,2023-07-08 00:00:00,0.9848385455368367
120,hotel_133,2023-07-09 00:00:00,0.856995947539241
121,hotel_133,2023-07-10 00:00:00,0.8927695437157748
122,hotel_133,2023-07-11 00:00:00,0.923087971679382
123,hotel_133,2023-07-12 00:00:00,0.9460546813117349
124,hotel_133,2023-07-13 00:00:00,0.9479478717102917
125,hotel_133,2023-07-14 00:00:00,0.9927906089519918
126,hotel_133,2023-07-15 00:00:00,1.0138252224650204
127,hotel_133,2023-07-16 00:00:00,0.9177380469899559
128,hotel_133,2023-07-17 00:00:00,0.9117083773893744
129,hotel_133,2023-07-18 00:00:00,0.8866187204776458
130,hotel_133,2023-07-19 00:00:00,0.9014370686855141
131,hotel_133,2023-07-20 00:00:00,0.9427559758935434
132,hotel_133,2023-07-21 00:00:00,0.9745177019296307
133,hotel_133,2023-07-22 00:00:00,0.9885861495997963
134,hotel_133,2023-07-23 00:00:00,0.9256013936357528
135,hotel_133,2023-07-24 00:00:00,0.9549832844772091
136,hotel_133,2023-07-25 00:00:00,0.9496206060084426
137,hotel_133,2023-07-26 00:00:00,0.9316865415846297
138,hotel_133,2023-07-27 00:00:00,0.9425533243895365
139,hotel_133,2023-07-28 00:00:00,0.9918092068368894
140,hotel_14,2023-07-01 00:00:00,0.7436903886686874
141,hotel_14,2023-07-02 00:00:00,0.5093675866118411
142,hotel_14,2023-07-03 00:00:00,0.5271281051824456
143,hotel_14,2023-07-04 00:00:00,0.7113632539323719
144,hotel_14,2023-07-05 00:00:00,0.7444985401352575
145,hotel_14,2023-07-06 00:00:00,0.6603356093685164
146,hotel_14,2023-07-07 00:00:00,0.7090429808427998
147,hotel_14,2023-07-08 00:00:00,0.7583198020734697
148,hotel_14,2023-07-09 00:00:00,0.5703898361613168
149,hotel_14,2023-07-10 00:00:00,0.7027790557354389
150,hotel_14,2023-07-11 00:00:00,0.7892365680390353
151,hotel_14,2023-07-12 00:00:00,0.7510700017385361
152,hotel_14,2023-07-13 00:00:00,0.5539544530244745
153,hotel_14,2023-07-14 00:00:00,0.667002452111042
154,hotel_14,2023-07-15 00:00:00,0.7056311538044591
155,hotel_14,2023-07-16 00:00:00,0.5929530203676069
156,hotel_14,2023-07-17 00:00:00,0.6920661661292482
157,hotel_14,2023-07-18 00:00:00,0.7360345811740964
158,hotel_14,2023-07-19 00:00:00,0.7788616256109233
159,hotel_14,2023-07-20 00:00:00,0.6930155907206553
160,hotel_14,2023-07-21 00:00:00,0.7043026899919603
161,hotel_14,2023-07-22 00:00:00,0.764998530111731
162,hotel_14,2023-07-23 00:00:00,0.642956871602835
163,hotel_14,2023-07-24 00:00:00,0.6974506095537977
164,hotel_14,2023-07-25 00:00:00,0.735017947477701
165,hotel_14,2023-07-26 00:00:00,0.6761219851156555
166,hotel_14,2023-07-27 00:00:00,0.7692544815641621
167,hotel_14,2023-07-28 00:00:00,0.6633689223438209
168,hotel_21,2023-07-01 00:00:00,1.005462524580301
169,hotel_21,2023-07-02 00:00:00,0.9710807754794474
170,hotel_21,2023-07-03 00:00:00,0.9631143763542906
171,hotel_21,2023-07-04 00:00:00,0.8668104519105797
172,hotel_21,2023-07-05 00:00:00,0.8801095276246295
173,hotel_21,2023-07-06 00:00:00,0.9123643635226096
174,hotel_21,2023-07-07 00:00:00,0.9579062031558321
175,hotel_21,2023-07-08 00:00:00,0.9697383904292074
176,hotel_21,2023-07-09 00:00:00,1.0000073232341544
177,hotel_21,2023-07-10 00:00:00,0.9689418807786947
178,hotel_21,2023-07-11 00:00:00,0.9282495126133978
179,hotel_21,2023-07-12 00:00:00,0.9138813731847782
180,hotel_21,2023-07-13 00:00:00,0.9287527547374389
181,hotel_21,2023-07-14 00:00:00,0.9871950595034467
182,hotel_21,2023-07-15 00:00:00,0.98926071382604
183,hotel_21,2023-07-16 00:00:00,0.9686920932631553
184,hotel_21,2023-07-17 00:00:00,0.9875380931403994
185,hotel_21,2023-07-18 00:00:00,0.9231038155914848
186,hotel_21,2023-07-19 00:00:00,0.9271123585103023
187,hotel_21,2023-07-20 00:00:00,0.9815546312650422
188,hotel_21,2023-07-21 00:00:00,0.963544256661049
189,hotel_21,2023-07-22 00:00:00,0.9859017404112477
190,hotel_21,2023-07-23 00:00:00,0.9533772136161378
191,hotel_21,2023-07-24 00:00:00,0.987990497841858
192,hotel_21,2023-07-25 00:00:00,0.9575127639141768
193,hotel_21,2023-07-26 00:00:00,0.9320959983558689
194,hotel_21,2023-07-27 00:00:00,0.9783236134808628
195,hotel_21,2023-07-28 00:00:00,0.9526400885102734
196,hotel_28,2023-07-01 00:00:00,0.02227254640171215
197,hotel_28,2023-07-02 00:00:00,0.02227254640171215
198,hotel_28,2023-07-03 00:00:00,0.02227254640171215
199,hotel_28,2023-07-04 00:00:00,0.02227254640171215
200,hotel_28,2023-07-05 00:00:00,0.02227254640171215
201,hotel_28,2023-07-06 00:00:00,0.02227254640171215
202,hotel_28,2023-07-07 00:00:00,0.02227254640171215
203,hotel_28,2023-07-08 00:00:00,0.02227254640171215
204,hotel_28,2023-07-09 00:00:00,0.02227254640171215
205,hotel_28,2023-07-10 00:00:00,0.02227254640171215
206,hotel_28,2023-07-11 00:00:00,0.02227254640171215
207,hotel_28,2023-07-12 00:00:00,0.02227254640171215
208,hotel_28,2023-07-13 00:00:00,0.02227254640171215
209,hotel_28,2023-07-14 00:00:00,0.02227254640171215
210,hotel_28,2023-07-15 00:00:00,0.02227254640171215
211,hotel_28,2023-07-16 00:00:00,0.02227254640171215
212,hotel_28,2023-07-17 00:00:00,0.02227254640171215
213,hotel_28,2023-07-18 00:00:00,0.02227254640171215
214,hotel_28,2023-07-19 00:00:00,0.02227254640171215
215,hotel_28,2023-07-20 00:00:00,0.02227254640171215
216,hotel_28,2023-07-21 00:00:00,0.02227254640171215
217,hotel_28,2023-07-22 00:00:00,0.02227254640171215
218,hotel_28,2023-07-23 00:00:00,0.02227254640171215
219,hotel_28,2023-07-24 00:00:00,0.02227254640171215
220,hotel_28,2023-07-25 00:00:00,0.02227254640171215
221,hotel_28,2023-07-26 00:00:00,0.02227254640171215
222,hotel_28,2023-07-27 00:00:00,0.239860013024118
223,hotel_28,2023-07-28 00:00:00,0.2834417144140081
224,hotel_35,2023-07-01 00:00:00,0.5336735751284638
225,hotel_35,2023-07-02 00:00:00,0.5520587591486641
226,hotel_35,2023-07-03 00:00:00,0.6829077534403619
227,hotel_35,2023-07-04 00:00:00,0.6334262960188246
228,hotel_35,2023-07-05 00:00:00,0.6530239845602078
229,hotel_35,2023-07-06 00:00:00,0.5858207714635745
230,hotel_35,2023-07-07 00:00:00,0.6389682831875992
231,hotel_35,2023-07-08 00:00:00,0.6165486415948007
232,hotel_35,2023-07-09 00:00:00,0.6228054252294091
233,hotel_35,2023-07-10 00:00:00,0.6748396212174197
234,hotel_35,2023-07-11 00:00:00,0.7523198684495844
235,hotel_35,2023-07-12 00:00:00,0.7908196473747751
236,hotel_35,2023-07-13 00:00:00,0.7640544925391777
237,hotel_35,2023-07-14 00:00:00,0.7554370319549796
238,hotel_35,2023-07-15 00:00:00,0.6811150584060341
239,hotel_35,2023-07-16 00:00:00,0.6697099345472919
240,hotel_35,2023-07-17 00:00:00,0.7288925641268592
241,hotel_35,2023-07-18 00:00:00,0.7494051931151821
242,hotel_35,2023-07-19 00:00:00,0.7393629308327765
243,hotel_35,2023-07-20 00:00:00,0.7975572761491259
244,hotel_35,2023-07-21 00:00:00,0.7883298717806397
245,hotel_35,2023-07-22 00:00:00,0.7043795394185082
246,hotel_35,2023-07-23 00:00:00,0.7164461365763924
247,hotel_35,2023-07-24 00:00:00,0.7360292593200491
248,hotel_35,2023-07-25 00:00:00,0.7718982621951003
249,hotel_35,2023-07-26 00:00:00,0.7945442283313012
250,hotel_35,2023-07-27 00:00:00,0.7716210106764165
251,hotel_35,2023-07-28 00:00:00,0.7885888930112704
252,hotel_42,2023-07-01 00:00:00,0.9008960896126078
253,hotel_42,2023-07-02 00:00:00,0.6695979028426735
254,hotel_42,2023-07-03 00:00:00,0.5711997275202825
255,hotel_42,2023-07-04 00:00:00,0.7683424080904524
256,hotel_42,2023-07-05 00:00:00,0.7141231992845414
257,hotel_42,2023-07-06 00:00:00,0.7563803272251235
258,hotel_42,2023-07-07 00:00:00,0.8617109542386353
259,hotel_42,2023-07-08 00:00:00,0.9026540554779956
260,hotel_42,2023-07-09 00:00:00,0.7083905711804133
261,hotel_42,2023-07-10 00:00:00,0.7350134612208021
262,hotel_42,2023-07-11 00:00:00,0.8114735614727435
263,hotel_42,2023-07-12 00:00:00,0.756250236660281
264,hotel_42,2023-07-13 00:00:00,0.8326483139792658
265,hotel_42,2023-07-14 00:00:00,0.8670084473317032
266,hotel_42,2023-07-15 00:00:00,0.9025262132533762
267,hotel_42,2023-07-16 00:00:00,0.7437051229170898
268,hotel_42,2023-07-17 00:00:00,0.6774585327182084
269,hotel_42,2023-07-18 00:00:00,0.7875106554182113
270,hotel_42,2023-07-19 00:00:00,0.8469071730875385
271,hotel_42,2023-07-20 00:00:00,0.6342371637520852
272,hotel_42,2023-07-21 00:00:00,0.6596207827100758
273,hotel_42,2023-07-22 00:00:00,0.822472041157873
274,hotel_42,2023-07-23 00:00:00,0.4977839567583149
275,hotel_42,2023-07-24 00:00:00,0.5659617796706077
276,hotel_42,2023-07-25 00:00:00,0.9085658850001421
277,hotel_42,2023-07-26 00:00:00,0.8723291499816497
278,hotel_42,2023-07-27 00:00:00,0.7284733522089206
279,hotel_42,2023-07-28 00:00:00,0.8075737866160281
280,hotel_49,2023-07-01 00:00:00,0.7151710869264798
281,hotel_49,2023-07-02 00:00:00,0.5158807538492965
282,hotel_49,2023-07-03 00:00:00,0.6369938816358472
283,hotel_49,2023-07-04 00:00:00,0.6560180732562206
284,hotel_49,2023-07-05 00:00:00,0.6001354258772584
285,hotel_49,2023-07-06 00:00:00,0.6776291642437559
286,hotel_49,2023-07-07 00:00:00,0.7271248545131284
287,hotel_49,2023-07-08 00:00:00,0.7811707853782834
288,hotel_49,2023-07-09 00:00:00,0.6935893468652649
289,hotel_49,2023-07-10 00:00:00,0.6974391651520447
290,hotel_49,2023-07-11 00:00:00,0.7152103842212609
291,hotel_49,2023-07-12 00:00:00,0.6566939445834495
292,hotel_49,2023-07-13 00:00:00,0.6709861867830211
293,hotel_49,2023-07-14 00:00:00,0.7371902716443904
294,hotel_49,2023-07-15 00:00:00,0.7570313943336687
295,hotel_49,2023-07-16 00:00:00,0.7181208681533554
296,hotel_49,2023-07-17 00:00:00,0.6504516565911491
297,hotel_49,2023-07-18 00:00:00,0.7335775262637393
298,hotel_49,2023-07-19 00:00:00,0.7525808352673056
299,hotel_49,2023-07-20 00:00:00,0.7187223915629749
300,hotel_49,2023-07-21 00:00:00,0.7426968932732442
301,hotel_49,2023-07-22 00:00:00,0.7843975448123908
302,hotel_49,2023-07-23 00:00:00,0.6785793288965414
303,hotel_49,2023-07-24 00:00:00,0.6714943381907209
304,hotel_49,2023-07-25 00:00:00,0.7384531508872281
305,hotel_49,2023-07-26 00:00:00,0.7483756195281597
306,hotel_49,2023-07-27 00:00:00,0.6713593234774254
307,hotel_49,2023-07-28 00:00:00,0.7364452204330321
308,hotel_56,2023-07-01 00:00:00,0.9106800504870491
309,hotel_56,2023-07-02 00:00:00,0.9404477697086935
310,hotel_56,2023-07-03 00:00:00,0.8673965170825927
311,hotel_56,2023-07-04 00:00:00,0.8655024651113831
312,hotel_56,2023-07-05 00:00:00,0.8548899329142318
313,hotel_56,2023-07-06 00:00:00,0.9140193612024348
314,hotel_56,2023-07-07 00:00:00,0.928553570582379
315,hotel_56,2023-07-08 00:00:00,1.0018124200354854
316,hotel_56,2023-07-09 00:00:00,0.8874753091854701
317,hotel_56,2023-07-10 00:00:00,0.8559943649924276
318,hotel_56,2023-07-11 00:00:00,0.9336522063148206
319,hotel_56,2023-07-12 00:00:00,0.9706996475231876
320,hotel_56,2023-07-13 00:00:00,0.9508825111053878
321,hotel_56,2023-07-14 00:00:00,0.9518259565080114
322,hotel_56,2023-07-15 00:00:00,0.9394668978261804
323,hotel_56,2023-07-16 00:00:00,0.8821311389855342
324,hotel_56,2023-07-17 00:00:00,0.8571185234584643
325,hotel_56,2023-07-18 00:00:00,0.9797589001977173
326,hotel_56,2023-07-19 00:00:00,0.9149012030964342
327,hotel_56,2023-07-20 00:00:00,0.9026151721392569
328,hotel_56,2023-07-21 00:00:00,0.9279401340468841
329,hotel_56,2023-07-22 00:00:00,0.9224997241329473
330,hotel_56,2023-07-23 00:00:00,0.9164239585117171
331,hotel_56,2023-07-24 00:00:00,0.9262122187055866
332,hotel_56,2023-07-25 00:00:00,0.9450132532417833
333,hotel_56,2023-07-26 00:00:00,0.9829857688854988
334,hotel_56,2023-07-27 00:00:00,0.9506430618597602
335,hotel_56,2023-07-28 00:00:00,0.8479542698455689
336,hotel_63,2023-07-01 00:00:00,0.8919331292632026
337,hotel_63,2023-07-02 00:00:00,0.7100693932228137
338,hotel_63,2023-07-03 00:00:00,0.6449155338851148
339,hotel_63,2023-07-04 00:00:00,0.652060313235861
340,hotel_63,2023-07-05 00:00:00,0.7544587058652866
341,hotel_63,2023-07-06 00:00:00,0.7860886601328766
342,hotel_63,2023-07-07 00:00:00,0.8633339074013858
343,hotel_63,2023-07-08 00:00:00,0.884481712003244
344,hotel_63,2023-07-09 00:00:00,0.6764974753277773
345,hotel_63,2023-07-10 00:00:00,0.6779066047631411
346,hotel_63,2023-07-11 00:00:00,0.7674587321111342
347,hotel_63,2023-07-12 00:00:00,0.7398297522848429
348,hotel_63,2023-07-13 00:00:00,0.7723156970272578
349,hotel_63,2023-07-14 00:00:00,0.8249857924122683
350,hotel_63,2023-07-15 00:00:00,0.9391922185465089
351,hotel_63,2023-07-16 00:00:00,0.7307072136169713
352,hotel_63,2023-07-17 00:00:00,0.7617963242252576
353,hotel_63,2023-07-18 00:00:00,0.8081787600822202
354,hotel_63,2023-07-19 00:00:00,0.7771307802869319
355,hotel_63,2023-07-20 00:00:00,0.8432707868721341
356,hotel_63,2023-07-21 00:00:00,0.8731000694174818
357,hotel_63,2023-07-22 00:00:00,0.8967946658397765
358,hotel_63,2023-07-23 00:00:00,0.7174460663333749
359,hotel_63,2023-07-24 00:00:00,0.802324391346274
360,hotel_63,2023-07-25 00:00:00,0.7884728886249687
361,hotel_63,2023-07-26 00:00:00,0.8242577630059069
362,hotel_63,2023-07-27 00:00:00,0.8696933764559567
363,hotel_63,2023-07-28 00:00:00,0.9056664718390776
364,hotel_7,2023-07-01 00:00:00,0.7776079198680155
365,hotel_7,2023-07-02 00:00:00,0.7401541894372567
366,hotel_7,2023-07-03 00:00:00,0.6822912487519964
367,hotel_7,2023-07-04 00:00:00,0.6342174397987527
368,hotel_7,2023-07-05 00:00:00,0.6959192344979921
369,hotel_7,2023-07-06 00:00:00,0.7717591475085234
370,hotel_7,2023-07-07 00:00:00,0.7759018684088292
371,hotel_7,2023-07-08 00:00:00,0.7221874982809883
372,hotel_7,2023-07-09 00:00:00,0.6265851424554076
373,hotel_7,2023-07-10 00:00:00,0.6065306542320028
374,hotel_7,2023-07-11 00:00:00,0.6052460251915699
375,hotel_7,2023-07-12 00:00:00,0.690476571692727
376,hotel_7,2023-07-13 00:00:00,0.7398055950507663
377,hotel_7,2023-07-14 00:00:00,0.7346551437589544
378,hotel_7,2023-07-15 00:00:00,0.5917445505889606
379,hotel_7,2023-07-16 00:00:00,0.6046667345908969
380,hotel_7,2023-07-17 00:00:00,0.6087415585051806
381,hotel_7,2023-07-18 00:00:00,0.5466184876576003
382,hotel_7,2023-07-19 00:00:00,0.5588775229572114
383,hotel_7,2023-07-20 00:00:00,0.5298046117413816
384,hotel_7,2023-07-21 00:00:00,0.46322464518895423
385,hotel_7,2023-07-22 00:00:00,0.4515276311026294
386,hotel_7,2023-07-23 00:00:00,0.4391753890062134
387,hotel_7,2023-07-24 00:00:00,0.4405379185853514
388,hotel_7,2023-07-25 00:00:00,0.44315210478582123
389,hotel_7,2023-07-26 00:00:00,0.557693078506606
390,hotel_7,2023-07-27 00:00:00,0.6035814395123662
391,hotel_7,2023-07-28 00:00:00,0.5866068760427713
392,hotel_70,2023-07-01 00:00:00,0.5170334016635929
393,hotel_70,2023-07-02 00:00:00,0.5084565323170452
394,hotel_70,2023-07-03 00:00:00,0.4256236770683918
395,hotel_70,2023-07-04 00:00:00,0.48288952787370765
396,hotel_70,2023-07-05 00:00:00,0.49834175866902625
397,hotel_70,2023-07-06 00:00:00,0.4895506112492936
398,hotel_70,2023-07-07 00:00:00,0.5330005336588642
399,hotel_70,2023-07-08 00:00:00,0.5549921137327721
400,hotel_70,2023-07-09 00:00:00,0.5337727368617025
401,hotel_70,2023-07-10 00:00:00,0.5043602880853257
402,hotel_70,2023-07-11 00:00:00,0.4698203260276636
403,hotel_70,2023-07-12 00:00:00,0.5134390588728719
404,hotel_70,2023-07-13 00:00:00,0.5152127478196774
405,hotel_70,2023-07-14 00:00:00,0.49082358898322753
406,hotel_70,2023-07-15 00:00:00,0.6092877212465833
407,hotel_70,2023-07-16 00:00:00,0.5338131922002114
408,hotel_70,2023-07-17 00:00:00,0.48232092910139274
409,hotel_70,2023-07-18 00:00:00,0.49836534565685614
410,hotel_70,2023-07-19 00:00:00,0.5052208656294178
411,hotel_70,2023-07-20 00:00:00,0.5588260181322717
412,hotel_70,2023-07-21 00:00:00,0.5403411592982325
413,hotel_70,2023-07-22 00:00:00,0.7382207009469676
414,hotel_70,2023-07-23 00:00:00,0.5272460741779291
415,hotel_70,2023-07-24 00:00:00,0.6705760147219967
416,hotel_70,2023-07-25 00:00:00,0.6838957477317504
417,hotel_70,2023-07-26 00:00:00,0.6989951673626144
418,hotel_70,2023-07-27 00:00:00,0.7146100270703196
419,hotel_70,2023-07-28 00:00:00,0.7349177284781396
420,hotel_77,2022-12-27 00:00:00,0.00273450908532995
421,hotel_77,2022-12-28 00:00:00,0.00273450908532995
422,hotel_77,2022-12-29 00:00:00,0.00273450908532995
423,hotel_77,2022-12-30 00:00:00,0.00273450908532995
424,hotel_77,2022-12-31 00:00:00,0.00273450908532995
425,hotel_77,2023-01-01 00:00:00,0.005181013074726835
426,hotel_77,2023-01-02 00:00:00,0.005181013074726835
427,hotel_77,2023-01-03 00:00:00,0.005181013074726835
428,hotel_77,2023-01-04 00:00:00,0.005181013074726835
429,hotel_77,2023-01-05 00:00:00,0.005181013074726835
430,hotel_77,2023-01-06 00:00:00,0.005181013074726835
431,hotel_77,2023-01-07 00:00:00,0.005181013074726835
432,hotel_77,2023-01-08 00:00:00,0.005181013074726835
433,hotel_77,2023-01-09 00:00:00,0.005181013074726835
434,hotel_77,2023-01-10 00:00:00,0.005181013074726835
435,hotel_77,2023-01-11 00:00:00,0.005181013074726835
436,hotel_77,2023-01-12 00:00:00,0.005181013074726835
437,hotel_77,2023-01-13 00:00:00,0.005181013074726835
438,hotel_77,2023-01-14 00:00:00,0.005181013074726835
439,hotel_77,2023-01-15 00:00:00,0.005181013074726835
440,hotel_77,2023-01-16 00:00:00,0.005181013074726835
441,hotel_77,2023-01-17 00:00:00,0.005181013074726835
442,hotel_77,2023-01-18 00:00:00,0.005181013074726835
443,hotel_77,2023-01-19 00:00:00,0.005181013074726835
444,hotel_77,2023-01-20 00:00:00,0.005181013074726835
445,hotel_77,2023-01-21 00:00:00,0.005181013074726835
446,hotel_77,2023-01-22 00:00:00,0.005181013074726835
447,hotel_77,2023-01-23 00:00:00,0.005181013074726835
448,hotel_84,2023-07-01 00:00:00,0.8695150291144768
449,hotel_84,2023-07-02 00:00:00,0.8193646399595645
450,hotel_84,2023-07-03 00:00:00,0.7436010732833702
451,hotel_84,2023-07-04 00:00:00,0.7851368713661173
452,hotel_84,2023-07-05 00:00:00,0.8059992769681055
453,hotel_84,2023-07-06 00:00:00,0.8147783647897671
454,hotel_84,2023-07-07 00:00:00,0.8526074415488281
455,hotel_84,2023-07-08 00:00:00,0.8686884314874417
456,hotel_84,2023-07-09 00:00:00,0.8361282110359585
457,hotel_84,2023-07-10 00:00:00,0.7936035973397588
458,hotel_84,2023-07-11 00:00:00,0.8530016282079885
459,hotel_84,2023-07-12 00:00:00,0.8196411523757722
460,hotel_84,2023-07-13 00:00:00,0.825980278936538
461,hotel_84,2023-07-14 00:00:00,0.9016019603798419
462,hotel_84,2023-07-15 00:00:00,0.9635759548344613
463,hotel_84,2023-07-16 00:00:00,0.8864378666311016
464,hotel_84,2023-07-17 00:00:00,0.8449666005167418
465,hotel_84,2023-07-18 00:00:00,0.8468663912231071
