index,unique_id,ds,Naive,SeasonalNaive,AutoETS,AutoARIMA
265,hotel_42,2023-07-14 00:00:00,0.7611336032388664,0.7611336032388664,0.7949672543119111,0.6989275351143955
266,hotel_42,2023-07-15 00:00:00,0.7611336032388664,0.902834008097166,0.9032813225244133,0.7036971634129743
267,hotel_42,2023-07-16 00:00:00,0.7611336032388664,0.38461538461538464,0.5510395344140244,0.5993552502907592
268,hotel_42,2023-07-17 00:00:00,0.7611336032388664,0.7246963562753036,0.6371076666006144,0.6481961784790974
269,hotel_42,2023-07-18 00:00:00,0.7611336032388664,0.97165991902834,0.7508310356294376,0.6923163898267846
270,hotel_42,2023-07-19 00:00:00,0.7611336032388664,0.8947368421052632,0.729934100857925,0.7046972137544588
271,hotel_42,2023-07-20 00:00:00,0.7611336032388664,0.7732793522267206,0.7286381490529169,0.6775483303242341
272,hotel_42,2023-07-21 00:00:00,0.7611336032388664,0.7611336032388664,0.7949672543119111,0.6849408373263632
273,hotel_42,2023-07-22 00:00:00,0.7611336032388664,0.902834008097166,0.9032813225244133,0.6874309000490751
274,hotel_42,2023-07-23 00:00:00,0.7611336032388664,0.38461538461538464,0.5510395344140244,0.6190237868855434
275,hotel_42,2023-07-24 00:00:00,0.7611336032388664,0.7246963562753036,0.6371076666006144,0.6563835511144954
276,hotel_42,2023-07-25 00:00:00,0.7611336032388664,0.97165991902834,0.7508310356294376,0.6868327515364225
277,hotel_42,2023-07-26 00:00:00,0.7611336032388664,0.8947368421052632,0.729934100857925,0.6873680112624317
278,hotel_42,2023-07-27 00:00:00,0.7611336032388664,0.7732793522267206,0.7286381490529169,0.6703022807844596
279,hotel_42,2023-07-28 00:00:00,0.7611336032388664,0.7611336032388664,0.7949672543119111,0.6724724216994006
280,hotel_49,2023-07-01 00:00:00,0.6593886462882096,0.7248908296943232,0.6839418195615334,0.6719887214962098
281,hotel_49,2023-07-02 00:00:00,0.6593886462882096,0.62882096069869,0.5926478686252441,0.6408068126513622
282,hotel_49,2023-07-03 00:00:00,0.6593886462882096,0.6724890829694323,0.5837932107051336,0.6475015626074981
283,hotel_49,2023-07-04 00:00:00,0.6593886462882096,0.7074235807860262,0.6097205843392374,0.6888852688657342
284,hotel_49,2023-07-05 00:00:00,0.6593886462882096,0.7030567685589519,0.609301843976113,0.6813060750220953
285,hotel_49,2023-07-06 00:00:00,0.6593886462882096,0.6593886462882096,0.6212854241116265,0.6492388368118244
286,hotel_49,2023-07-07 00:00:00,0.6593886462882096,0.6593886462882096,0.6726086341271953,0.6723491716869702
287,hotel_49,2023-07-08 00:00:00,0.6593886462882096,0.7248908296943232,0.6839418195615334,0.6879529535002857
288,hotel_49,2023-07-09 00:00:00,0.6593886462882096,0.62882096069869,0.5926478686252441,0.6546611463073397
289,hotel_49,2023-07-10 00:00:00,0.6593886462882096,0.6724890829694323,0.5837932107051336,0.6573423687371469
290,hotel_49,2023-07-11 00:00:00,0.6593886462882096,0.7074235807860262,0.6097205843392374,0.6842190896878125
291,hotel_49,2023-07-12 00:00:00,0.6593886462882096,0.7030567685589519,0.609301843976113,0.6786197322201585
292,hotel_49,2023-07-13 00:00:00,0.6593886462882096,0.6593886462882096,0.6212854241116265,0.6545526101115312
293,hotel_49,2023-07-14 00:00:00,0.6593886462882096,0.6593886462882096,0.6726086341271953,0.6667915709181156
294,hotel_49,2023-07-15 00:00:00,0.6593886462882096,0.7248908296943232,0.6839418195615334,0.6808481078746728
295,hotel_49,2023-07-16 00:00:00,0.6593886462882096,0.62882096069869,0.5926478686252441,0.6605758576455062
296,hotel_49,2023-07-17 00:00:00,0.6593886462882096,0.6724890829694323,0.5837932107051336,0.6563005431340642
297,hotel_49,2023-07-18 00:00:00,0.6593886462882096,0.7074235807860262,0.6097205843392374,0.6782480126913744
298,hotel_49,2023-07-19 00:00:00,0.6593886462882096,0.7030567685589519,0.609301843976113,0.6762192604889153
299,hotel_49,2023-07-20 00:00:00,0.6593886462882096,0.6593886462882096,0.6212854241116265,0.6568705924405908
300,hotel_49,2023-07-21 00:00:00,0.6593886462882096,0.6593886462882096,0.6726086341271953,0.666335254046344
301,hotel_49,2023-07-22 00:00:00,0.6593886462882096,0.7248908296943232,0.6839418195615334,0.6798186571569675
302,hotel_49,2023-07-23 00:00:00,0.6593886462882096,0.62882096069869,0.5926478686252441,0.6649349227109138
303,hotel_49,2023-07-24 00:00:00,0.6593886462882096,0.6724890829694323,0.5837932107051336,0.6586316006246514
304,hotel_49,2023-07-25 00:00:00,0.6593886462882096,0.7074235807860262,0.6097205843392374,0.6746269531886668
305,hotel_49,2023-07-26 00:00:00,0.6593886462882096,0.7030567685589519,0.609301843976113,0.6754803046055352
306,hotel_49,2023-07-27 00:00:00,0.6593886462882096,0.6593886462882096,0.6212854241116265,0.6601601305110519
307,hotel_49,2023-07-28 00:00:00,0.6593886462882096,0.6593886462882096,0.6726086341271953,0.6649239279036796
308,hotel_56,2023-07-01 00:00:00,0.9583333333333334,1.0083333333333333,0.9925455493849095,0.9635638092744366
309,hotel_56,2023-07-02 00:00:00,0.9583333333333334,1.0,0.8606684284098138,0.925839766267819
310,hotel_56,2023-07-03 00:00:00,0.9583333333333334,1.0,0.8900671345173036,0.941223834864202
311,hotel_56,2023-07-04 00:00:00,0.9583333333333334,1.0166666666666666,0.9308419251938161,0.9718535669694425
312,hotel_56,2023-07-05 00:00:00,0.9583333333333334,0.9833333333333333,0.945708146876643,0.9504739352883846
313,hotel_56,2023-07-06 00:00:00,0.9583333333333334,0.8666666666666667,0.9464530711739031,0.9093179238701902
314,hotel_56,2023-07-07 00:00:00,0.9583333333333334,0.9583333333333334,0.9756082297946995,0.946797530449059
315,hotel_56,2023-07-08 00:00:00,0.9583333333333334,1.0083333333333333,0.9925455493849095,0.9552241691275157
316,hotel_56,2023-07-09 00:00:00,0.9583333333333334,1.0,0.8606684284098138,0.9423441972667019
317,hotel_56,2023-07-10 00:00:00,0.9583333333333334,1.0,0.8900671345173036,0.9470258034537906
318,hotel_56,2023-07-11 00:00:00,0.9583333333333334,1.0166666666666666,0.9308419251938161,0.9591001433124998
319,hotel_56,2023-07-12 00:00:00,0.9583333333333334,0.9833333333333333,0.945708146876643,0.9470961804703139
320,hotel_56,2023-07-13 00:00:00,0.9583333333333334,0.8666666666666667,0.9464530711739031,0.9153471780434692
321,hotel_56,2023-07-14 00:00:00,0.9583333333333334,0.9583333333333334,0.9756082297946995,0.9418590463179446
322,hotel_56,2023-07-15 00:00:00,0.9583333333333334,1.0083333333333333,0.9925455493849095,0.9452877437955114
323,hotel_56,2023-07-16 00:00:00,0.9583333333333334,1.0,0.8606684284098138,0.9351522333810327
324,hotel_56,2023-07-17 00:00:00,0.9583333333333334,1.0,0.8900671345173036,0.9391115168610925
325,hotel_56,2023-07-18 00:00:00,0.9583333333333334,1.0166666666666666,0.9308419251938161,0.9478334748676747
326,hotel_56,2023-07-19 00:00:00,0.9583333333333334,0.9833333333333333,0.945708146876643,0.9406558287336717
327,hotel_56,2023-07-20 00:00:00,0.9583333333333334,0.8666666666666667,0.9464530711739031,0.9242056707494534
328,hotel_56,2023-07-21 00:00:00,0.9583333333333334,0.9583333333333334,0.9756082297946995,0.9384547192066276
329,hotel_56,2023-07-22 00:00:00,0.9583333333333334,1.0083333333333333,0.9925455493849095,0.9408868181588285
330,hotel_56,2023-07-23 00:00:00,0.9583333333333334,1.0,0.8606684284098138,0.9356778697693328
331,hotel_56,2023-07-24 00:00:00,0.9583333333333334,1.0,0.8900671345173036,0.9376550834010632
332,hotel_56,2023-07-25 00:00:00,0.9583333333333334,1.0166666666666666,0.9308419251938161,0.9423006639467704
333,hotel_56,2023-07-26 00:00:00,0.9583333333333334,0.9833333333333333,0.945708146876643,0.9381372462597712
334,hotel_56,2023-07-27 00:00:00,0.9583333333333334,0.8666666666666667,0.9464530711739031,0.9278976185433755
335,hotel_56,2023-07-28 00:00:00,0.9583333333333334,0.9583333333333334,0.9756082297946995,0.9366043166173872
336,hotel_63,2023-07-01 00:00:00,0.8666666666666667,0.84,0.9803791992927995,0.8450817638099264
337,hotel_63,2023-07-02 00:00:00,0.8666666666666667,0.6311111111111111,0.6876373033360524,0.7402787161076145
338,hotel_63,2023-07-03 00:00:00,0.8666666666666667,0.8444444444444444,0.6973042213002638,0.7775220825927083
339,hotel_63,2023-07-04 00:00:00,0.8666666666666667,0.8844444444444445,0.7684167563084241,0.8180154642068924
340,hotel_63,2023-07-05 00:00:00,0.8666666666666667,0.8266666666666667,0.7828406068386752,0.804733890175952
341,hotel_63,2023-07-06 00:00:00,0.8666666666666667,0.8844444444444445,0.7880687369130603,0.8707604286278279
342,hotel_63,2023-07-07 00:00:00,0.8666666666666667,0.8666666666666667,0.9294303771007073,0.8891805963104842
343,hotel_63,2023-07-08 00:00:00,0.8666666666666667,0.84,0.9803791992927995,0.8372606739642247
344,hotel_63,2023-07-09 00:00:00,0.8666666666666667,0.6311111111111111,0.6876373033360524,0.7410501044669796
345,hotel_63,2023-07-10 00:00:00,0.8666666666666667,0.8444444444444444,0.6973042213002638,0.8145216196858857
346,hotel_63,2023-07-11 00:00:00,0.8666666666666667,0.8844444444444445,0.7684167563084241,0.8393902842927772
347,hotel_63,2023-07-12 00:00:00,0.8666666666666667,0.8266666666666667,0.7828406068386752,0.817971785133653
348,hotel_63,2023-07-13 00:00:00,0.8666666666666667,0.8844444444444445,0.7880687369130603,0.8572037028438262
349,hotel_63,2023-07-14 00:00:00,0.8666666666666667,0.8666666666666667,0.9294303771007073,0.8585443089096477
350,hotel_63,2023-07-15 00:00:00,0.8666666666666667,0.84,0.9803791992927995,0.8347930300772225
351,hotel_63,2023-07-16 00:00:00,0.8666666666666667,0.6311111111111111,0.6876373033360524,0.7719700972046953
352,hotel_63,2023-07-17 00:00:00,0.8666666666666667,0.8444444444444444,0.6973042213002638,0.8081490906556322
353,hotel_63,2023-07-18 00:00:00,0.8666666666666667,0.8844444444444445,0.7684167563084241,0.8285898725493328
354,hotel_63,2023-07-19 00:00:00,0.8666666666666667,0.8266666666666667,0.7828406068386752,0.817680556951697
355,hotel_63,2023-07-20 00:00:00,0.8666666666666667,0.8844444444444445,0.7880687369130603,0.8503469904247969
356,hotel_63,2023-07-21 00:00:00,0.8666666666666667,0.8666666666666667,0.9294303771007073,0.8563236142406705
357,hotel_63,2023-07-22 00:00:00,0.8666666666666667,0.84,0.9803791992927995,0.8334636427200548
358,hotel_63,2023-07-23 00:00:00,0.8666666666666667,0.6311111111111111,0.6876373033360524,0.7844740404122968
359,hotel_63,2023-07-24 00:00:00,0.8666666666666667,0.8444444444444444,0.6973042213002638,0.8182164178764457
360,hotel_63,2023-07-25 00:00:00,0.8666666666666667,0.8844444444444445,0.7684167563084241,0.8325879036938477
361,hotel_63,2023-07-26 00:00:00,0.8666666666666667,0.8266666666666667,0.7828406068386752,0.8229049234234225
362,hotel_63,2023-07-27 00:00:00,0.8666666666666667,0.8844444444444445,0.7880687369130603,0.845600466428672
363,hotel_63,2023-07-28 00:00:00,0.8666666666666667,0.8666666666666667,0.9294303771007073,0.848252301039358
364,hotel_7,2023-07-01 00:00:00,0.6498371335504886,0.33876221498371334,0.5457642936703118,0.5522274270666416
365,hotel_7,2023-07-02 00:00:00,0.6498371335504886,0.3289902280130293,0.5430374387873832,0.5252246839507193
366,hotel_7,2023-07-03 00:00:00,0.6498371335504886,0.247557003257329,0.4637377159463534,0.43396120310454844
367,hotel_7,2023-07-04 00:00:00,0.6498371335504886,0.28664495114006516,0.4243802960305859,0.4303527999164436
368,hotel_7,2023-07-05 00:00:00,0.6498371335504886,0.44788273615635177,0.5633527663149532,0.5633510911979116
369,hotel_7,2023-07-06 00:00:00,0.6498371335504886,0.5521172638436482,0.6155609588078044,0.6137799131227757
370,hotel_7,2023-07-07 00:00:00,0.6498371335504886,0.6498371335504886,0.6528037675091977,0.6705347335352996
371,hotel_7,2023-07-08 00:00:00,0.6498371335504886,0.33876221498371334,0.5457642936703118,0.5592313532851673
372,hotel_7,2023-07-09 00:00:00,0.6498371335504886,0.3289902280130293,0.5430374387873832,0.5339434453123177
373,hotel_7,2023-07-10 00:00:00,0.6498371335504886,0.247557003257329,0.4637377159463534,0.4476978768270271
374,hotel_7,2023-07-11 00:00:00,0.6498371335504886,0.28664495114006516,0.4243802960305859,0.43636709628355674
375,hotel_7,2023-07-12 00:00:00,0.6498371335504886,0.44788273615635177,0.5633527663149532,0.5650265617864881
376,hotel_7,2023-07-13 00:00:00,0.6498371335504886,0.5521172638436482,0.6155609588078044,0.6051141561579673
377,hotel_7,2023-07-14 00:00:00,0.6498371335504886,0.6498371335504886,0.6528037675091977,0.6558899128431043
378,hotel_7,2023-07-15 00:00:00,0.6498371335504886,0.33876221498371334,0.5457642936703118,0.5452497937829784
379,hotel_7,2023-07-16 00:00:00,0.6498371335504886,0.3289902280130293,0.5430374387873832,0.5222151197769915
380,hotel_7,2023-07-17 00:00:00,0.6498371335504886,0.247557003257329,0.4637377159463534,0.43783076276815575
381,hotel_7,2023-07-18 00:00:00,0.6498371335504886,0.28664495114006516,0.4243802960305859,0.428084209675376
382,hotel_7,2023-07-19 00:00:00,0.6498371335504886,0.44788273615635177,0.5633527663149532,0.5580618903015917
383,hotel_7,2023-07-20 00:00:00,0.6498371335504886,0.5521172638436482,0.6155609588078044,0.5992653139440702
384,hotel_7,2023-07-21 00:00:00,0.6498371335504886,0.6498371335504886,0.6528037675091977,0.6509734301141337
385,hotel_7,2023-07-22 00:00:00,0.6498371335504886,0.33876221498371334,0.5457642936703118,0.5411200294910866
386,hotel_7,2023-07-23 00:00:00,0.6498371335504886,0.3289902280130293,0.5430374387873832,0.5187442910274915
387,hotel_7,2023-07-24 00:00:00,0.6498371335504886,0.247557003257329,0.4637377159463534,0.43491493490739175
388,hotel_7,2023-07-25 00:00:00,0.6498371335504886,0.28664495114006516,0.4243802960305859,0.4256338715884762
389,hotel_7,2023-07-26 00:00:00,0.6498371335504886,0.44788273615635177,0.5633527663149532,0.556003215273968
390,hotel_7,2023-07-27 00:00:00,0.6498371335504886,0.5521172638436482,0.6155609588078044,0.597535390360607
391,hotel_7,2023-07-28 00:00:00,0.6498371335504886,0.6498371335504886,0.6528037675091977,0.6495199549973972
392,hotel_70,2023-07-01 00:00:00,0.8377192982456141,0.7982456140350878,0.8744535315777295,0.9166524283010028
393,hotel_70,2023-07-02 00:00:00,0.8377192982456141,0.6535087719298246,0.7574362228068356,0.8421395429845357
394,hotel_70,2023-07-03 00:00:00,0.8377192982456141,0.7105263157894737,0.7574322673244427,0.8403352090340725
